category_code,service_code,display_name
COOK,BIRTHDAY_PARTY_COOKING,Birthday Party Cooking
COOK,DIET_MEAL_COOKING,Healthy / Diet Meal Cooking
COOK,BABY_FOOD_COOKING,Baby & Toddler Meal Preparation
COOK,ELDERLY_MEAL_PREPARATION,Elderly Meal Preparation
COOK,VEGETARIAN_COOKING,Vegetarian Home Cooking
COOK,NON_VEGETARIAN_COOKING,Non-Vegetarian Home Cooking
COOK,JAIN_FOOD_COOKING,Jain Meal Cooking
COOK,VEGAN_COOKING,Vegan Home Cooking
COOK,LIVE_COUNTER_COOKING,Live Counter / On-Site Cooking
COOK,BBQ_COOKING_SERVICE,BBQ / Grill Cooking
COOK,BAKING_SERVICE,Home Baking
COOK,CAKE_BAKING,Custom Cake Baking
COOK,SNACKS_PREPARATION,Snacks & Namkeen Preparation
COOK,BREAKFAST_COOKING_SERVICE,Breakfast Cooking
COOK,MEAL_PREP_WEEKLY,Weekly Meal Prep
COOK,OFFICE_LUNCH_CATERING_COOK,Office Lunch Cooking
COOK,PERSONAL_CHEF_SERVICE,Personal Chef at Home
COOK,LIVE_IN_COOK_SERVICE,Live-in Cook
COOK,PART_TIME_COOK_SERVICE,Part-time Cook
COOK,FULL_TIME_COOK_SERVICE,Full-time Cook
COOK,FESTIVAL_SPECIAL_COOKING,Festival / Special Occasion Cooking
COOK,NAVRATRI_SPECIAL_COOKING,Navratri Meal Cooking
COOK,DIWALI_SWEETS_COOKING,Diwali Sweets & Snacks
COOK,BENGALI_CUISINE_COOKING,Bengali Home Cooking
COOK,PUNJABI_CUISINE_COOKING,Punjabi Home Cooking
COOK,GUJARATI_CUISINE_COOKING,Gujarati Home Cooking
COOK,RAJASTHANI_CUISINE_COOKING,Rajasthani Home Cooking
COOK,SOUTH_INDIAN_BREAKFAST_COOKING,South Indian Breakfast Cooking
COOK,TANDOOR_COOKING,Tandoor / Kebab Cooking
COOK,CURRIES_PREPARATION,Curry & Gravy Preparation
COOK,RICE_DISHES_PREPARATION,Rice & Biryani Preparation
COOK,ROTI_MAKING_SERVICE,Roti / Chapati Making
COOK,ACHAR_PICKLE_MAKING,Homemade Pickles / Achar
DRIVER,DAILY_COMMUTE_DRIVING,Daily Commute Driver
DRIVER,OUTSTATION_TRIP_DRIVING,Outstation Driver
DRIVER,AIRPORT_DROP_DRIVING,Airport Drop
DRIVER,AIRPORT_PICKUP_DRIVING,Airport Pickup
DRIVER,WEDDING_CAR_DRIVING,Wedding / Event Driver
DRIVER,CORPORATE_DRIVER_SERVICE,Corporate Driver
DRIVER,FULL_TIME_DRIVER_SERVICE,Full-time Driver
DRIVER,PART_TIME_DRIVER_SERVICE,Part-time Driver
DRIVER,NIGHT_DRIVER_SERVICE,Night Driver
DRIVER,WEEKEND_DRIVER_SERVICE,Weekend Driver
DRIVER,CHAUFFEUR_SERVICE,Chauffeur / Personal Driver
DRIVER,SELF_OWNED_CAR_DRIVING,Driver for Your Own Car
DRIVER,LONG_DISTANCE_DRIVING,Long-Distance Driver
DRIVER,CITY_DRIVING_SERVICE,Local City Driver
DRIVER,ELDERLY_PERSON_DRIVING_ASSISTANCE,Elderly / Senior Citizen Driver
DRIVER,SCHOOL_PICKUP_DROP_DRIVING,School Pickup & Drop Driver
DRIVER,MONTHLY_DRIVER_CONTRACT,Monthly Driver
DRIVER,ONE_DAY_DRIVER_HIRE,Driver for the Day
DRIVER,LUXURY_CAR_DRIVING_SERVICE,Luxury Car Chauffeur
DRIVER,TRUCK_DRIVING_SERVICE,Truck Driver
DRIVER,TWO_WHEELER_DELIVERY_DRIVING,Two-Wheeler Delivery Driver
DRIVER,TEMPO_DRIVING_SERVICE,Tempo / Mini-Truck Driver
DRIVER,TOURIST_TRIP_DRIVING,Tourist / Sightseeing Driver
DRIVER,HILL_STATION_DRIVING,Hill Station Driver
DRIVER,HIGHWAY_DRIVING_SPECIALIST,Highway / Long-Distance Driver
DRIVER,AUTOMATIC_CAR_DRIVING,Automatic Car Driver
DRIVER,MANUAL_CAR_DRIVING,Manual Car Driver
DRIVER,BACKUP_DRIVER_SERVICE,Backup / Replacement Driver
TUTOR,MATHEMATICS_TUITION,Maths Tuition
TUTOR,SCIENCE_TUITION,Science Tuition
TUTOR,ENGLISH_TUITION,English Tuition
TUTOR,PHYSICS_TUITION,Physics Tuition
TUTOR,CHEMISTRY_TUITION,Chemistry Tuition
TUTOR,BIOLOGY_TUITION,Biology Tuition
TUTOR,COMPUTER_SCIENCE_TUITION,Computer Science Tuition
TUTOR,CODING_FOR_KIDS,Coding Classes for Kids
TUTOR,PYTHON_PROGRAMMING_TUITION,Python Classes
TUTOR,JAVA_PROGRAMMING_TUITION,Java Classes
TUTOR,WEB_DEVELOPMENT_TUITION,Web Development Classes
TUTOR,HINDI_TUITION,Hindi Tuition
TUTOR,SOCIAL_STUDIES_TUITION,Social Science Tuition
TUTOR,ACCOUNTANCY_TUITION,Accountancy Tuition
TUTOR,ECONOMICS_TUITION,Economics Tuition
TUTOR,BUSINESS_STUDIES_TUITION,Business Studies Tuition
TUTOR,STATISTICS_TUITION,Statistics Tuition
TUTOR,VEDIC_MATHS_TUITION,Vedic Maths Classes
TUTOR,SPOKEN_ENGLISH_CLASSES,Spoken English Classes
TUTOR,IELTS_COACHING,IELTS Coaching
TUTOR,TOEFL_COACHING,TOEFL Coaching
TUTOR,GRE_COACHING,GRE Coaching
TUTOR,CAT_EXAM_COACHING,CAT Exam Coaching
TUTOR,JEE_COACHING,JEE Coaching
TUTOR,NEET_COACHING,NEET Coaching
TUTOR,UPSC_COACHING,UPSC Coaching
TUTOR,BANK_EXAM_COACHING,Bank Exam Coaching
TUTOR,CBSE_BOARD_TUITION,CBSE Board Tuition
TUTOR,ICSE_BOARD_TUITION,ICSE Board Tuition
TUTOR,STATE_BOARD_TUITION,State Board Tuition
TUTOR,CLASS_1_TO_5_TUITION,Tuition for Classes 1–5
TUTOR,CLASS_6_TO_8_TUITION,Tuition for Classes 6–8
TUTOR,CLASS_9_TO_10_TUITION,Tuition for Classes 9–10
TUTOR,CLASS_11_TO_12_TUITION,Tuition for Classes 11–12
TUTOR,COLLEGE_LEVEL_TUITION,College / University Tuition
TUTOR,MUSIC_THEORY_TUITION,Music Theory Lessons
TUTOR,PIANO_LESSONS,Piano Lessons
TUTOR,GUITAR_LESSONS,Guitar Lessons
TUTOR,VIOLIN_LESSONS,Violin Lessons
TUTOR,VOCAL_MUSIC_LESSONS,Vocal Music Lessons
TUTOR,DANCE_CLASSES_KATHAK,Kathak Dance Classes
TUTOR,DANCE_CLASSES_WESTERN,Western Dance Classes
TUTOR,ART_AND_CRAFT_CLASSES,Art & Craft Classes
TUTOR,DRAWING_CLASSES,Drawing Classes
TUTOR,PAINTING_CLASSES,Painting Classes
TUTOR,CHESS_COACHING,Chess Classes
TUTOR,ABACUS_CLASSES,Abacus Classes
TUTOR,HANDWRITING_IMPROVEMENT_CLASSES,Handwriting Improvement Classes
TUTOR,PERSONALITY_DEVELOPMENT_CLASSES,Personality Development Classes
TUTOR,PUBLIC_SPEAKING_CLASSES,Public Speaking Classes
TUTOR,STUDY_ABROAD_COUNSELLING,Study Abroad Counselling
TUTOR,HOMEWORK_HELP_SESSIONS,Homework Help / Study Support
TUTOR,EXAM_PREPARATION_CRASH_COURSE,Exam Prep Crash Course
TUTOR,FOREIGN_LANGUAGE_FRENCH_TUITION,French Language Classes
TUTOR,FOREIGN_LANGUAGE_GERMAN_TUITION,German Language Classes
TUTOR,FOREIGN_LANGUAGE_SPANISH_TUITION,Spanish Language Classes
TUTOR,SANSKRIT_TUITION,Sanskrit Tuition
TUTOR,SPECIAL_NEEDS_TUTORING,Special Needs Tutoring
TUTOR,PRESCHOOL_LEARNING_SESSIONS,Preschool Learning / Early Learning
TUTOR,ROBOTICS_CLASSES_FOR_KIDS,Robotics Classes for Kids
SPORTS_TRAINER,CRICKET_COACHING,Cricket Coaching
SPORTS_TRAINER,FOOTBALL_COACHING,Football Coaching
SPORTS_TRAINER,BADMINTON_COACHING,Badminton Coaching
SPORTS_TRAINER,TENNIS_COACHING,Tennis Coaching
SPORTS_TRAINER,TABLE_TENNIS_COACHING,Table Tennis Coaching
SPORTS_TRAINER,BASKETBALL_COACHING,Basketball Coaching
SPORTS_TRAINER,VOLLEYBALL_COACHING,Volleyball Coaching
SPORTS_TRAINER,SWIMMING_COACHING,Swimming Coaching
SPORTS_TRAINER,ATHLETICS_COACHING,Athletics Coaching
SPORTS_TRAINER,SKATING_COACHING,Skating Coaching
SPORTS_TRAINER,CHESS_COACHING_SPORTS,Chess Coaching Sports
SPORTS_TRAINER,KARATE_TRAINING,Karate Training
SPORTS_TRAINER,TAEKWONDO_TRAINING,Taekwondo Training
SPORTS_TRAINER,BOXING_COACHING,Boxing Coaching
SPORTS_TRAINER,GOLF_COACHING,Golf Coaching
SPORTS_TRAINER,HOCKEY_COACHING,Hockey Coaching
SPORTS_TRAINER,KABADDI_COACHING,Kabaddi Coaching
SPORTS_TRAINER,YOGA_FOR_SPORTS_PERFORMANCE,Yoga for Sports Performance
SPORTS_TRAINER,FITNESS_CONDITIONING_FOR_ATHLETES,Fitness Conditioning for Athletes
SPORTS_TRAINER,YOUTH_SPORTS_TRAINING,Youth Sports Training
SPORTS_TRAINER,SCHOOL_SPORTS_COACHING,School Sports Coaching
SPORTS_TRAINER,PERSONAL_SPORTS_COACHING,Personal Sports Coaching
SPORTS_TRAINER,SQUASH_COACHING,Squash Coaching
SPORTS_TRAINER,CYCLING_COACHING,Cycling Coaching
SPORTS_TRAINER,RUNNING_COACHING_SPORTS,Running Coaching Sports
SPORTS_TRAINER,GYMNASTICS_COACHING,Gymnastics Coaching
SPORTS_TRAINER,ROCK_CLIMBING_TRAINING,Rock Climbing Training
SPORTS_TRAINER,ARCHERY_COACHING,Archery Coaching
SPORTS_TRAINER,SHOOTING_SPORTS_COACHING,Shooting Sports Coaching
SPORTS_TRAINER,WRESTLING_COACHING,Wrestling Coaching
HEALTHCARE,GENERAL_PHYSICIAN_HOME_VISIT,Doctor Home Visit
HEALTHCARE,NURSING_CARE_AT_HOME,Nursing Care at Home
HEALTHCARE,ELDERLY_CARE_NURSING,Elderly Nursing Care at Home
HEALTHCARE,PHYSIOTHERAPY_HOME_VISIT,Physiotherapy at Home
HEALTHCARE,POST_SURGERY_CARE,Post-Surgery Home Care
HEALTHCARE,INJECTION_ADMINISTRATION,Injection at Home
HEALTHCARE,WOUND_DRESSING,Wound Dressing at Home
HEALTHCARE,IV_DRIP_ADMINISTRATION,IV Drip at Home
HEALTHCARE,BLOOD_TEST_AT_HOME,Blood Test at Home
HEALTHCARE,DIABETES_CARE_MANAGEMENT,Diabetes Care at Home
HEALTHCARE,BLOOD_PRESSURE_MONITORING,Blood Pressure Check at Home
HEALTHCARE,ECG_AT_HOME,ECG at Home
HEALTHCARE,X_RAY_AT_HOME,X-Ray at Home
HEALTHCARE,HEALTH_CHECKUP_PACKAGE,Home Health Checkup Package
HEALTHCARE,MOTHER_AND_BABY_CARE,Mother & Baby Care
HEALTHCARE,NEWBORN_CARE_NURSING,Newborn Care at Home
HEALTHCARE,PALLIATIVE_CARE,Palliative Home Care
HEALTHCARE,BEDRIDDEN_PATIENT_CARE,Bedridden Patient Home Care
HEALTHCARE,CATHETER_CARE,Catheter Care at Home
HEALTHCARE,PHYSIOTHERAPY_FOR_SPORTS_INJURY,Sports Injury Physiotherapy
HEALTHCARE,PHYSIOTHERAPY_FOR_BACK_PAIN,Back Pain Physiotherapy
HEALTHCARE,PHYSIOTHERAPY_FOR_JOINT_PAIN,Joint Pain Physiotherapy
HEALTHCARE,POST_STROKE_REHABILITATION,Post-Stroke Rehabilitation
HEALTHCARE,POST_FRACTURE_REHABILITATION,Post-Fracture Rehabilitation
HEALTHCARE,HOME_VENTILATOR_SUPPORT,Home Ventilator Support
HEALTHCARE,OXYGEN_SUPPORT_SETUP,Home Oxygen Support
HEALTHCARE,DIABETIC_FOOT_CARE,Diabetic Foot Care
HEALTHCARE,VACCINATION_SERVICE,Vaccination at Home
HEALTHCARE,COVID_CARE_SUPPORT,COVID Care Support
HEALTHCARE,MENTAL_HEALTH_COUNSELLING,Mental Health Counselling
HEALTHCARE,DIETITIAN_CONSULTATION_HOME,Dietitian Consultation at Home
HEALTHCARE,SPEECH_THERAPY_HOME_VISIT,Speech Therapy at Home
HEALTHCARE,OCCUPATIONAL_THERAPY_HOME_VISIT,Occupational Therapy at Home
HEALTHCARE,LACTATION_CONSULTANT_VISIT,Lactation Consultant at Home
HEALTHCARE,PEDIATRIC_HOME_VISIT,Paediatrician Home Visit
HEALTHCARE,GERIATRIC_CARE_CONSULTATION,Senior Health Consultation
HEALTHCARE,CHRONIC_DISEASE_MANAGEMENT,Chronic Disease Home Management
HEALTHCARE,AYURVEDA_CONSULTATION_HOME,Ayurveda Consultation at Home
HEALTHCARE,HOMEOPATHY_CONSULTATION_HOME,Homeopathy Consultation at Home
HEALTHCARE,DENTAL_CHECKUP_HOME_VISIT,Dental Checkup at Home
CARETAKER,ELDERLY_CARETAKER_SERVICE,Elderly Care at Home
CARETAKER,FULL_TIME_CARETAKER,Full-Time Caregiver
CARETAKER,PART_TIME_CARETAKER,Part-Time Caregiver
CARETAKER,NIGHT_CARETAKER_SERVICE,Night Caregiver
CARETAKER,BEDRIDDEN_PATIENT_CARETAKER,Bedridden Patient Caregiver
CARETAKER,POST_SURGERY_CARETAKER,Post-Surgery Caregiver
CARETAKER,BABY_CARETAKER_SERVICE,Baby Caregiver
CARETAKER,NEWBORN_CARETAKER,Newborn Caregiver
CARETAKER,DISABLED_PERSON_CARETAKER,Caregiver for Persons with Disabilities
CARETAKER,COMPANION_CAREGIVER_SERVICE,Companion Caregiver
CARETAKER,LIVE_IN_CARETAKER,Live-In Caregiver
CARETAKER,HOSPITAL_ATTENDANT_SERVICE,Hospital Attendant
CARETAKER,DEMENTIA_PATIENT_CARE,Dementia Caregiver
CARETAKER,ALZHEIMERS_PATIENT_CARE,Alzheimer’s Caregiver
CARETAKER,PALLIATIVE_CAREGIVER,Palliative Caregiver
CARETAKER,MEDICATION_REMINDER_SERVICE,Medication Reminder Assistance
CARETAKER,MOBILITY_ASSISTANCE_CARETAKER,Mobility Assistance
CARETAKER,FEEDING_ASSISTANCE_CARETAKER,Feeding Assistance
CARETAKER,PERSONAL_HYGIENE_ASSISTANCE,Personal Hygiene Assistance
CARETAKER,COMPANIONSHIP_FOR_SENIORS,Senior Companionship
CARETAKER,WEEKEND_CARETAKER_SERVICE,Weekend Caregiver
CARETAKER,MONTHLY_CARETAKER_CONTRACT,Monthly Caregiver
SECURITY,RESIDENTIAL_SECURITY_GUARD,Home / Residential Security Guard
SECURITY,COMMERCIAL_SECURITY_GUARD,Commercial Security Guard
SECURITY,SOCIETY_GATE_SECURITY,Apartment / Society Security
SECURITY,EVENT_SECURITY_PERSONNEL,Event Security Guards
SECURITY,CORPORATE_OFFICE_SECURITY,Corporate Office Security
SECURITY,NIGHT_SHIFT_SECURITY_GUARD,Night-Shift Security Guard
SECURITY,DAY_SHIFT_SECURITY_GUARD,Day-Shift Security Guard
SECURITY,ARMED_SECURITY_GUARD,Armed Security Guard
SECURITY,UNARMED_SECURITY_GUARD,Unarmed Security Guard
SECURITY,CCTV_MONITORING_SERVICE,CCTV Monitoring
SECURITY,FIRE_WATCH_SECURITY,Fire Watch / Safety Guard
SECURITY,BOUNCER_SERVICE_FOR_EVENTS,Event Bouncer
SECURITY,PERSONAL_BODYGUARD_SERVICE,Personal Bodyguard
SECURITY,VIP_SECURITY_ESCORT,VIP Security Escort
SECURITY,WAREHOUSE_SECURITY_GUARD,Warehouse Security Guard
SECURITY,RETAIL_STORE_SECURITY,Retail Store Security
SECURITY,BANK_SECURITY_GUARD,Bank Security Guard
SECURITY,FEMALE_SECURITY_GUARD,Female Security Guard
SECURITY,PATROL_SECURITY_SERVICE,Security Patrol
SECURITY,ACCESS_CONTROL_MANAGEMENT,Access Control / Entry Management
SECURITY,HOUSEKEEPING_CUM_SECURITY_STAFF,Housekeeping + Security Staff
SECURITY,WEDDING_EVENT_SECURITY,Wedding / Event Security
SECURITY,CONSTRUCTION_SITE_SECURITY,Construction Site Security
SECURITY,PARKING_LOT_SECURITY,Parking Security
SECURITY,MALL_SECURITY_PERSONNEL,Mall Security
PACKERS_MOVERS,HOME_SHIFTING_LOCAL,Local Home Shifting
PACKERS_MOVERS,HOME_SHIFTING_INTERCITY,Intercity Home Shifting
PACKERS_MOVERS,OFFICE_RELOCATION,Office Relocation
PACKERS_MOVERS,FURNITURE_SHIFTING_ONLY,Furniture Shifting
PACKERS_MOVERS,TWO_WHEELER_TRANSPORT,Bike / Scooter Transport
PACKERS_MOVERS,CAR_TRANSPORT,Car Transport
PACKERS_MOVERS,PACKING_SERVICE_ONLY,Packing Only
PACKERS_MOVERS,LOADING_AND_UNLOADING_SERVICE,Loading & Unloading
PACKERS_MOVERS,WAREHOUSE_STORAGE_SERVICE,Household Storage
PACKERS_MOVERS,FULL_HOUSE_PACKING,Full House Packing & Moving
PACKERS_MOVERS,FRAGILE_ITEM_PACKING,Fragile Item Packing
PACKERS_MOVERS,APPLIANCE_PACKING_AND_MOVING,Appliance Packing & Moving
PACKERS_MOVERS,PIANO_MOVING_SERVICE,Piano / Heavy Item Moving
PACKERS_MOVERS,CORPORATE_OFFICE_SHIFTING,Corporate Office Relocation
PACKERS_MOVERS,INTERNATIONAL_RELOCATION_ASSISTANCE,International Relocation Assistance
PACKERS_MOVERS,HOUSEHOLD_GOODS_INSURANCE_FOR_MOVE,Moving Insurance Assistance
PACKERS_MOVERS,TRUCK_RENTAL_FOR_MOVING,Moving Truck Rental
PACKERS_MOVERS,MINI_TRUCK_HIRE,Mini Truck / Pickup Hire
PACKERS_MOVERS,TEMPO_BOOKING_FOR_SHIFTING,Tempo / Small Truck Booking
PACKERS_MOVERS,SINGLE_ITEM_DELIVERY,Single Item Pickup & Delivery
PACKERS_MOVERS,MAN_AND_VAN_SERVICE,Man & Van Service
PACKERS_MOVERS,SHIFTING_WITH_STORAGE_FACILITY,Move & Store Service
PACKERS_MOVERS,INTERSTATE_HOUSEHOLD_SHIFTING,Interstate Home Shifting
PACKERS_MOVERS,SAME_DAY_LOCAL_SHIFTING,Same-Day Local Shifting
PACKERS_MOVERS,BIKE_TRANSPORT_SERVICE,Bike / Scooter Door-to-Door Transport
PHOTOGRAPHER,WEDDING_PHOTOGRAPHY,Wedding Photography
PHOTOGRAPHER,PRE_WEDDING_SHOOT,Pre-Wedding Photography
PHOTOGRAPHER,ENGAGEMENT_PHOTOGRAPHY,Engagement Photography
PHOTOGRAPHER,BIRTHDAY_PHOTOGRAPHY,Birthday Party Photography
PHOTOGRAPHER,BABY_PHOTOSHOOT,Baby Photoshoot
PHOTOGRAPHER,MATERNITY_PHOTOSHOOT,Maternity Photoshoot
PHOTOGRAPHER,FAMILY_PORTRAIT_PHOTOGRAPHY,Family Portraits
PHOTOGRAPHER,CORPORATE_EVENT_PHOTOGRAPHY,Corporate Event Photography
PHOTOGRAPHER,PRODUCT_PHOTOGRAPHY,Product Photography
PHOTOGRAPHER,FOOD_PHOTOGRAPHY,Food Photography
PHOTOGRAPHER,FASHION_PHOTOGRAPHY,Fashion Photography
PHOTOGRAPHER,PORTFOLIO_PHOTOSHOOT,Professional Portfolio Photoshoot
PHOTOGRAPHER,REAL_ESTATE_PHOTOGRAPHY,Property / Real Estate Photography
PHOTOGRAPHER,CANDID_WEDDING_PHOTOGRAPHY,Candid Wedding Photography
PHOTOGRAPHER,TRADITIONAL_WEDDING_PHOTOGRAPHY,Traditional Wedding Photography
PHOTOGRAPHER,RECEPTION_PHOTOGRAPHY,Reception Photography
PHOTOGRAPHER,HALDI_CEREMONY_PHOTOGRAPHY,Haldi Photography
PHOTOGRAPHER,MEHENDI_CEREMONY_PHOTOGRAPHY,Mehendi Photography
PHOTOGRAPHER,SANGEET_PHOTOGRAPHY,Sangeet Photography
PHOTOGRAPHER,ANNIVERSARY_PHOTOGRAPHY,Anniversary Photography
PHOTOGRAPHER,MODEL_PORTFOLIO_SHOOT,Model Portfolio Shoot
PHOTOGRAPHER,DRONE_PHOTOGRAPHY,Drone Photography
PHOTOGRAPHER,EVENT_VIDEOGRAPHY,Event Videography
PHOTOGRAPHER,WEDDING_VIDEOGRAPHY,Wedding Videography
PHOTOGRAPHER,CORPORATE_VIDEO_SHOOTING,Corporate Video Production
PHOTOGRAPHER,DOCUMENTARY_FILMMAKING,Documentary Video Production
PHOTOGRAPHER,PHOTO_EDITING_SERVICE,Photo Editing
PHOTOGRAPHER,ALBUM_DESIGN_SERVICE,Photo Album Design
PHOTOGRAPHER,PASSPORT_PHOTO_SERVICE,Passport Photos
PHOTOGRAPHER,GRADUATION_PHOTOGRAPHY,Graduation Photography
PHOTOGRAPHER,SPORTS_EVENT_PHOTOGRAPHY,Sports Event Photography
PHOTOGRAPHER,CONCERT_PHOTOGRAPHY,Concert / Live Event Photography
PHOTOGRAPHER,ARCHITECTURE_PHOTOGRAPHY,Architecture Photography
PHOTOGRAPHER,INTERIOR_PHOTOGRAPHY,Interior Photography
PHOTOGRAPHER,E_COMMERCE_PRODUCT_SHOOT,E-commerce Product Photography
PHOTOGRAPHER,YOUTUBE_CONTENT_SHOOTING,YouTube Video Shooting
PHOTOGRAPHER,REELS_CONTENT_SHOOTING,Instagram Reels / Short-form Video
PHOTOGRAPHER,LIVE_EVENT_STREAMING,Live Event Streaming
CATERING,WEDDING_CATERING,Wedding Catering
CATERING,BIRTHDAY_PARTY_CATERING,Birthday Party Catering
CATERING,CORPORATE_EVENT_CATERING,Corporate / Office Event Catering
CATERING,OFFICE_LUNCH_CATERING,Daily Office Lunch Catering
CATERING,BUFFET_CATERING_SERVICE,Buffet Catering
CATERING,LIVE_COUNTER_CATERING,Live Counter Catering
CATERING,NORTH_INDIAN_CATERING,North Indian Catering
CATERING,SOUTH_INDIAN_CATERING,South Indian Catering
CATERING,CHINESE_FOOD_CATERING,Chinese Catering
CATERING,CONTINENTAL_CATERING,Continental Catering
CATERING,SNACKS_AND_TEA_CATERING,"Tea, Snacks & Refreshments"
CATERING,COCKTAIL_PARTY_CATERING,Cocktail Party Catering
CATERING,BBQ_CATERING_SERVICE,BBQ / Grill Catering
CATERING,HIGH_TEA_CATERING,High Tea Catering
CATERING,BREAKFAST_CATERING,Breakfast Catering
CATERING,DINNER_PARTY_CATERING,Dinner Party Catering
CATERING,BULK_MEAL_CATERING,Bulk Meal Orders
CATERING,SCHOOL_EVENT_CATERING,School / Institution Catering
CATERING,RELIGIOUS_FUNCTION_CATERING,Religious Function Catering
CATERING,ANNIVERSARY_CATERING,Anniversary Catering
CATERING,ENGAGEMENT_CATERING,Engagement Catering
CATERING,HOUSEWARMING_CATERING,Housewarming / Griha Pravesh Catering
CATERING,BABY_SHOWER_CATERING,Baby Shower Catering
CATERING,RETIREMENT_PARTY_CATERING,Retirement Party Catering
CATERING,OUTDOOR_CATERING_SERVICE,Outdoor Catering
CATERING,HOME_PARTY_CATERING,House Party Catering
CATERING,DESSERT_COUNTER_CATERING,Dessert Counter
CATERING,ICE_CREAM_COUNTER_CATERING,Ice Cream Counter
CATERING,CHAAT_COUNTER_CATERING,Chaat Counter
CATERING,LIVE_PASTA_COUNTER_CATERING,Live Pasta Counter
CATERING,LIVE_DOSA_COUNTER_CATERING,Live Dosa Counter
CATERING,SWEETS_CATERING,Indian Sweets Catering
CATERING,VEGAN_CATERING,Vegan Catering
CATERING,JAIN_FOOD_CATERING,Jain Catering
CATERING,DIET_FOOD_CATERING,Healthy / Diet Catering
CATERING,BULK_TIFFIN_CATERING,Bulk Tiffin / Meal Orders
CATERING,CONFERENCE_CATERING,Conference / Seminar Catering
IT_SUPPORT,COMPUTER_REPAIR,Desktop / Computer Repair
IT_SUPPORT,LAPTOP_REPAIR,Laptop Repair
IT_SUPPORT,PRINTER_REPAIR,Printer Repair
IT_SUPPORT,PRINTER_INSTALLATION,Printer Installation
IT_SUPPORT,NETWORK_SETUP,Home / Office Network Setup
IT_SUPPORT,WIFI_ROUTER_SETUP,Wi-Fi Router Setup
IT_SUPPORT,WIRED_LAN_SETUP,LAN / Ethernet Setup
IT_SUPPORT,SERVER_SETUP,Server Setup
IT_SUPPORT,DATA_RECOVERY_SERVICE,Data Recovery
IT_SUPPORT,VIRUS_REMOVAL_SERVICE,Virus / Malware Removal
IT_SUPPORT,OPERATING_SYSTEM_INSTALLATION,Windows / OS Installation
IT_SUPPORT,SOFTWARE_INSTALLATION_SUPPORT,Software Installation & Setup
IT_SUPPORT,HARDWARE_UPGRADE_SERVICE,Computer Hardware Upgrade
IT_SUPPORT,RAM_UPGRADE,RAM Upgrade
IT_SUPPORT,SSD_UPGRADE,SSD Upgrade
IT_SUPPORT,MOTHERBOARD_REPAIR,Motherboard Repair
IT_SUPPORT,SCREEN_REPLACEMENT_LAPTOP,Laptop Screen Replacement
IT_SUPPORT,BATTERY_REPLACEMENT_LAPTOP,Laptop Battery Replacement
IT_SUPPORT,CCTV_INSTALLATION,CCTV Installation
IT_SUPPORT,CCTV_MAINTENANCE,CCTV Maintenance
IT_SUPPORT,BIOMETRIC_SYSTEM_INSTALLATION,Biometric Attendance Installation
IT_SUPPORT,ACCESS_CONTROL_SYSTEM_SETUP,Access Control System Installation
IT_SUPPORT,EMAIL_SETUP_SUPPORT,Email Setup & Configuration
IT_SUPPORT,VOIP_SETUP_SUPPORT,VoIP Phone / Calling Setup
IT_SUPPORT,CLOUD_BACKUP_SETUP,Cloud Backup Setup
IT_SUPPORT,IT_INFRASTRUCTURE_CONSULTING,IT Infrastructure Consulting
IT_SUPPORT,REMOTE_DESKTOP_SUPPORT,Remote IT Support
IT_SUPPORT,ANTIVIRUS_INSTALLATION,Antivirus Setup
IT_SUPPORT,FIREWALL_CONFIGURATION,Firewall Configuration
IT_SUPPORT,POS_SYSTEM_SETUP,POS System Setup
IT_SUPPORT,OFFICE_NETWORK_TROUBLESHOOTING,Office Network Troubleshooting
IT_SUPPORT,HOME_NETWORK_TROUBLESHOOTING,Home Wi-Fi / Network Troubleshooting
IT_SUPPORT,DATA_MIGRATION_SERVICE,Data Transfer / Migration
IT_SUPPORT,WEBSITE_HOSTING_SETUP,Website Hosting Setup
IT_SUPPORT,DOMAIN_CONFIGURATION_SUPPORT,Domain & DNS Setup
IT_SUPPORT,PRINTER_CARTRIDGE_REPLACEMENT,Printer Cartridge Replacement
IT_SUPPORT,COMPUTER_ANNUAL_MAINTENANCE_CONTRACT,Computer AMC / Annual Maintenance
IT_SUPPORT,SERVER_MAINTENANCE_CONTRACT,Server AMC / Maintenance
SOFTWARE_SOLUTIONS,WEBSITE_DEVELOPMENT,Website Development
SOFTWARE_SOLUTIONS,E_COMMERCE_WEBSITE_DEVELOPMENT,E-commerce Website / Online Store
SOFTWARE_SOLUTIONS,MOBILE_APP_DEVELOPMENT_ANDROID,Android App Development
SOFTWARE_SOLUTIONS,MOBILE_APP_DEVELOPMENT_IOS,iPhone / iOS App Development
SOFTWARE_SOLUTIONS,CUSTOM_SOFTWARE_DEVELOPMENT,Custom Software Development
SOFTWARE_SOLUTIONS,ERP_SOFTWARE_IMPLEMENTATION,ERP Software Setup / Implementation
SOFTWARE_SOLUTIONS,CRM_SOFTWARE_IMPLEMENTATION,CRM Software Setup / Implementation
SOFTWARE_SOLUTIONS,INVENTORY_MANAGEMENT_SOFTWARE,Inventory Management Software
SOFTWARE_SOLUTIONS,POINT_OF_SALE_SOFTWARE_DEVELOPMENT,POS / Billing Software
SOFTWARE_SOLUTIONS,SCHOOL_MANAGEMENT_SOFTWARE,School Management Software
